url_length,num_dots,has_https,suspicious_tld,domain_length,domain_entropy,startup_like_tld,phish_context_score,startup_landing_copy,hosted_platform_fp,keyword_density,suspicious_keyword_found,has_password_field,form_with_suspicious_keywords,num_forms,num_inputs,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,duplicate_phrases,link_density,external_link_ratio,mismatched_anchor_ratio,has_js_timer,has_html_timer,timer_urgency_score,large_suspicious_image,base64_image_detected,ocr_alert_text_detected,alert_image_followed_by_form_or_link,domain_age_days,registrar_name,is_new_domain,content_red_flags,link_red_flags,non_surface_red_flags,startup_like,label
37,2,1,0,11,3.2776,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4519,Gandi SAS,0,0,0,0,0,1
68,2,1,0,10,3.1219,0,0.0,0,0,0.0082,1,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2049,1.0,0.8,0,1,1,1,0,0,0,10463,"GoDaddy Corporate Domains, LLC",0,2,2,4,0,0
147,4,1,0,10,3.1219,0,0.0,0,0,0.0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0667,0.5,1.0,1,0,1,0,0,0,0,9843,Markmonitor Inc. [Tag = MARKMONITOR],0,1,1,2,0,0
83,3,1,0,9,3.1699,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,3105,"CSC Corporate Domains, Inc.",0,0,0,0,0,1
91,3,1,0,6,2.585,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
64,2,1,0,8,3.0,0,0.0,0,0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.37,0.0345,0.7188,1,1,2,0,1,0,0,11133,MarkMonitor Inc.,0,1,1,2,0,0
39,2,1,0,16,3.4528,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4299,"GoDaddy.com, LLC",0,0,0,0,0,1
68,3,0,0,21,3.4633,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,5622,"Wild West Domains, LLC",0,0,0,0,0,1
40,2,1,0,16,3.4528,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4299,"GoDaddy.com, LLC",0,0,0,0,0,1
25,2,1,0,12,3.2516,0,0.0,0,0,0.003,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.11,0.9892,0.9624,1,1,2,1,0,0,0,9106,REG-KEYSYSTEMS,0,2,2,4,0,0
39,2,0,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,4554,MarkMonitor Inc.,0,0,1,1,1,1
53,2,1,0,7,2.2359,0,0.0,0,0,0.0021,1,0,0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0864,0.959,0.8805,1,0,1,0,0,0,0,0,,0,2,2,4,0,0
48,3,1,0,16,3.0306,0,0.0,0,0,0.0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1139,0.6959,0.8378,1,0,1,1,0,0,1,9603,NAMESHIELD,0,1,1,2,0,0
198,2,0,0,144,4.8657,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
24,3,0,0,12,2.6887,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
120,2,1,0,19,3.3264,0,0.0,1,0,0.0044,1,0,1,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0797,0.9792,0.75,0,0,0,0,0,0,0,6416,Lexsynergy Limited,0,2,2,4,1,0
48,2,1,0,14,3.4677,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4633,Safenames Ltd,0,0,0,0,0,1
46,2,1,0,11,3.0958,0,0.0,1,0,0.0007,1,0,0,7,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1977,0.9094,0.8225,1,1,2,0,0,0,0,11228,Whois Corp.,0,2,2,4,1,0
46,4,0,0,14,2.6995,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
37,4,0,0,13,2.7193,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
62,2,1,0,18,3.3502,0,0.0,0,0,0.0,0,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.128,0.9041,0.911,1,1,2,0,0,0,0,0,,0,1,2,3,0,0
33,4,0,0,13,2.8731,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,IMMATERIALISM LIMITED,0,0,0,0,0,1
106,2,1,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
25,4,0,0,13,2.8151,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,783,"HOSTINGER operations, UAB",0,0,0,0,0,1
37,2,1,0,7,2.2359,0,0.0,0,0,0.0011,1,0,0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1256,0.9781,0.9507,1,0,1,0,0,0,0,0,,0,2,2,4,0,0
46,2,1,0,19,3.5766,0,0.0,0,0,0.002,1,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3425,0.9314,0.7143,0,1,1,1,0,0,0,9370,Nameshield SAS,0,2,2,4,0,0
56,2,1,0,8,3.0,0,0.0,0,0,0.0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5115,0.042,0.7508,1,1,2,0,0,0,0,11133,MarkMonitor Inc.,0,1,1,2,0,0
40,3,1,0,13,3.2389,0,0.0,1,0,0.0081,1,0,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1919,0.2567,0.721,1,0,1,1,1,0,0,5227,"GoDaddy.com, LLC",0,2,1,3,1,0
59,2,1,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
40,4,0,0,13,2.8151,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,6126,"MarkMonitor, Inc.",0,0,0,0,0,1
49,2,1,0,7,2.2359,0,0.0,0,0,0.0103,1,0,0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0652,0.9474,0.8421,1,0,1,0,0,0,0,0,,0,2,2,4,0,0
59,3,1,0,6,2.585,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
66,2,1,0,14,3.6645,0,0.0,1,0,0.0018,1,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.343,0.4134,0.6802,1,0,1,1,0,0,0,10170,"Network Solutions, LLC",0,2,1,3,1,0
91,2,1,0,18,3.3502,0,0.0,0,0,0.0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0855,0.92,0.8933,1,1,2,0,0,0,0,0,,0,1,2,3,0,0
53,2,1,0,6,2.585,0,0.0,1,0,0.0067,1,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0713,0.8531,0.8951,1,1,2,0,0,0,0,9995,"CSC Corporate Domains, Inc.",0,2,2,4,1,0
37,2,0,0,11,3.0958,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,2394,"MarkMonitor, Inc (TLDs)",0,0,1,1,1,1
52,2,1,0,7,2.2359,0,0.0,0,0,0.0015,1,0,0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1063,0.9652,0.8754,1,0,1,0,0,0,0,0,,0,2,2,4,0,0
62,2,0,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,4554,MarkMonitor Inc.,0,0,1,1,1,1
102,3,1,0,18,3.6835,0,0.0,0,0,0.0005,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1058,0.2894,0.9489,0,0,0,0,0,0,0,6839,NAMESHIELD,0,1,1,2,0,0
24,3,0,0,15,2.7899,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
39,3,0,0,10,2.6464,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,3284,Beget LLC,0,0,1,1,0,1
52,2,1,0,7,2.8074,0,0.0,0,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1193,0.1923,0.4615,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
49,3,1,0,14,3.3788,0,0.0,0,0,0.0052,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1635,0.9149,0.7872,1,0,1,0,1,0,0,10731,MarkMonitor Inc.,0,2,2,4,0,0
63,2,1,0,10,3.1219,0,0.0,0,0,0.0009,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2161,0.9868,0.6711,0,1,1,0,1,0,0,7449,www.NameSRS.com,0,2,2,4,0,0
65,4,0,0,14,2.5027,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
41,1,1,0,25,3.5737,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1356,"GoDaddy.com, LLC",0,0,0,0,0,1
52,2,1,0,10,3.1219,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0161,1.0,1.0,0,0,0,1,0,0,1,0,,0,0,2,2,0,0
92,2,1,0,18,3.4194,0,0.0,1,0,0.0011,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3523,0.9746,0.6095,1,1,2,0,1,0,0,6941,"TUCOWS, INC.",0,2,2,4,1,0
28,3,0,0,7,2.8074,0,0.0,1,0,0.019,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0685,0.9149,0.766,0,1,1,0,0,0,0,4054,Markmonitor Inc. [Tag = MARKMONITOR],0,2,2,4,1,0
65,4,0,0,14,2.5027,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
59,2,1,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
53,4,0,0,13,2.6612,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
60,2,1,0,9,2.9477,0,0.0,0,0,0.0014,1,0,0,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1783,0.9394,0.8182,1,1,2,1,0,0,1,10281,Nom-IQ Limited,0,2,2,4,0,0
64,2,1,0,7,2.5216,0,0.0,0,0,0.0149,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1274,0.0035,0.4823,1,1,2,1,0,0,1,9068,MarkMonitor International Canada Ltd.,0,2,0,2,0,0
153,2,1,0,10,3.1219,0,0.0,0,0,0.0088,1,0,0,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2705,0.1886,0.7352,1,0,1,1,1,0,1,0,,0,2,1,3,0,0
36,2,0,0,12,3.1887,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,9157,MarkMonitor Inc.,0,0,1,1,0,1
147,0,0,0,147,4.3731,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
40,2,0,0,10,2.9219,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
53,2,1,0,7,2.2359,0,0.0,0,0,0.0026,1,0,0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0689,0.9542,0.8779,1,0,1,0,0,0,0,0,,0,2,2,4,0,0
48,2,1,0,18,3.5724,0,0.0,1,0,0.0082,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0499,0.0724,0.8355,1,1,2,1,0,0,0,5134,"Domain.com, LLC",0,2,1,3,1,0
33,1,0,0,16,2.9835,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,548,Hosting Concepts B.V. d/b/a Registrar.eu,0,0,1,1,0,1
120,6,1,0,13,3.1808,0,0.0,1,0,0.0127,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3544,0.375,0.5357,1,0,1,1,0,0,0,0,,0,2,0,2,1,0
42,2,0,0,9,2.9477,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0614,1.0,0.4286,0,0,0,0,0,0,0,0,,0,0,1,1,1,1
49,3,1,0,8,2.4056,0,0.1667,1,0,0.0109,1,1,0,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1316,0.9339,0.9174,1,1,2,0,0,0,0,11590,"CSC Corporate Domains, Inc.",0,3,2,5,1,0
24,4,0,0,12,2.3962,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,235,NAMECHEAP INC,0,0,0,0,0,1
55,3,1,0,7,2.8074,0,0.0,1,0,0.0049,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0928,0.9159,0.7965,1,1,2,1,0,0,1,11880,MarkMonitor Inc.,0,2,2,4,1,0
33,1,1,0,12,3.585,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,8392,NAMECHEAP INC,0,0,0,0,0,1
74,2,1,0,16,3.625,1,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1
60,2,1,0,7,2.5216,0,0.3333,1,0,0.0093,1,1,0,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1887,0.0714,0.7389,1,0,1,1,0,0,0,0,,0,3,1,4,1,0
22,1,1,0,13,3.5466,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,90,"GoDaddy.com, LLC",0,0,0,0,0,1
48,3,1,0,6,2.585,0,0.0,0,0,0.0036,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.164,0.9011,0.5824,0,0,0,0,0,0,0,0,,0,1,1,2,0,0
88,2,1,0,10,3.1219,0,0.0,0,0,0.0083,1,0,0,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2999,0.1996,0.732,1,0,1,1,0,0,0,0,,0,2,1,3,0,0
38,3,1,0,10,3.1219,0,0.0,0,0,0.0036,1,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.295,0.0122,0.8659,1,0,1,1,0,0,1,9843,Markmonitor Inc. [Tag = MARKMONITOR],0,2,1,3,0,0
37,4,0,0,13,2.7193,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,9463,Synergy Wholesale Accreditations Pty Ltd,0,0,0,0,0,1
38,4,0,0,14,2.7885,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
55,2,1,0,12,2.9183,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,10854,"Network Solutions, LLC",0,0,0,0,0,0
72,2,1,0,18,3.3502,0,0.0,0,0,0.0,0,0,0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.027,0.9143,0.9086,1,1,2,0,0,0,0,10738,NAMESHIELD,0,1,2,3,0,0
42,4,0,0,13,2.6612,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,9112,NAMECHEAP INC,0,0,0,0,0,1
36,4,0,0,14,2.8424,0,0.0,0,0,0.0208,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0417,1.0,1.0,0,0,0,0,0,0,0,0,,0,2,2,4,0,1
